SINCAM012129	ENSMUSP00000000001
SINCAM007391	ENSMUSP00000000028
SINCAM012459	ENSMUSP00000000049
SINCAM009871	ENSMUSP00000000058
SINCAM001636	ENSMUSP00000000080
SINCAM013228	ENSMUSP00000000090
SINCAM921457	ENSMUSP00000000095
SINCAM002783	ENSMUSP00000000122
SINCAM013541	ENSMUSP00000000127
SINCAM001116	ENSMUSP00000000129
SINCAM003682	ENSMUSP00000000137
SINCAM011125	ENSMUSP00000000153
SINCAM013919	ENSMUSP00000000171
SINCAM922733	ENSMUSP00000000175
SINCAM005613	ENSMUSP00000000186
SINCAM920954	ENSMUSP00000000187
SINCAM005615	ENSMUSP00000000188
SINCAM922112	ENSMUSP00000000193
SINCAM009449	ENSMUSP00000000194
SINCAM007932	ENSMUSP00000000199
SINCAM004573	ENSMUSP00000000201
SINCAM012513	ENSMUSP00000000206
SINCAM920962	ENSMUSP00000000219
SINCAM921993	ENSMUSP00000000221
SINCAM008031	ENSMUSP00000000253
SINCAM001868	ENSMUSP00000000260
SINCAM000632	ENSMUSP00000000275
SINCAM012699	ENSMUSP00000000287
SINCAM008633	ENSMUSP00000000291
SINCAM006505	ENSMUSP00000000299
SINCAM003166	ENSMUSP00000000304
SINCAM003167	ENSMUSP00000000305
SINCAM922056	ENSMUSP00000000312
SINCAM011983	ENSMUSP00000000314
SINCAM009444	ENSMUSP00000000342
SINCAM005115	ENSMUSP00000000348
SINCAM005116	ENSMUSP00000000349
SINCAM014188	ENSMUSP00000000356
SINCAM900244	ENSMUSP00000000365
SINCAM003094	ENSMUSP00000000388
SINCAM015161	ENSMUSP00000000395
SINCAM004342	ENSMUSP00000000412
SINCAM008875	ENSMUSP00000000421
SINCAM920985	ENSMUSP00000000445
SINCAM009612	ENSMUSP00000000449
SINCAM009609	ENSMUSP00000000450
SINCAM009613	ENSMUSP00000000451
SINCAM000987	ENSMUSP00000000466
SINCAM015045	ENSMUSP00000000505
SINCAM007808	ENSMUSP00000000542
SINCAM014209	ENSMUSP00000000543
SINCAM014210	ENSMUSP00000000544
SINCAM000517	ENSMUSP00000000572
SINCAM012539	ENSMUSP00000000579
SINCAM004793	ENSMUSP00000000590
SINCAM010209	ENSMUSP00000000608
SINCAM000762	ENSMUSP00000000641
SINCAM011529	ENSMUSP00000000642
SINCAM003842	ENSMUSP00000000687
SINCAM002191	ENSMUSP00000000724
SINCAM006566	ENSMUSP00000000727
SINCAM010458	ENSMUSP00000000755
SINCAM010455	ENSMUSP00000000756
SINCAM010407	ENSMUSP00000000759
SINCAM921725	ENSMUSP00000000769
SINCAM004415	ENSMUSP00000000776
SINCAM922800	ENSMUSP00000000793
SINCAM921352	ENSMUSP00000000804
SINCAM012926	ENSMUSP00000000809
SINCAM922154	ENSMUSP00000000828
SINCAM005237	ENSMUSP00000000834
SINCAM010217	ENSMUSP00000000889
SINCAM002701	ENSMUSP00000000895
SINCAM922390	ENSMUSP00000000896
SINCAM007888	ENSMUSP00000000910
SINCAM007331	ENSMUSP00000000924
SINCAM921416	ENSMUSP00000000925
SINCAM921059	ENSMUSP00000000926
SINCAM921441	ENSMUSP00000000939
SINCAM008838	ENSMUSP00000000940
SINCAM001980	ENSMUSP00000000964
SINCAM001862	ENSMUSP00000000984
SINCAM008656	ENSMUSP00000001002
SINCAM010883	ENSMUSP00000001009
SINCAM014516	ENSMUSP00000001036
SINCAM921988	ENSMUSP00000001059
SINCAM000260	ENSMUSP00000001079
SINCAM010110	ENSMUSP00000001080
SINCAM010463	ENSMUSP00000001092
SINCAM000661	ENSMUSP00000001109
SINCAM010181	ENSMUSP00000001115
SINCAM008779	ENSMUSP00000001122
SINCAM007684	ENSMUSP00000001125
SINCAM008778	ENSMUSP00000001126
SINCAM008808	ENSMUSP00000001127
SINCAM008810	ENSMUSP00000001130
SINCAM006545	ENSMUSP00000001147
SINCAM921571	ENSMUSP00000001148
SINCAM014306	ENSMUSP00000001166
SINCAM014242	ENSMUSP00000001172
SINCAM013834	ENSMUSP00000001179
SINCAM006546	ENSMUSP00000001181
SINCAM921554	ENSMUSP00000001183
SINCAM014358	ENSMUSP00000001184
SINCAM014252	ENSMUSP00000001185
SINCAM014311	ENSMUSP00000001186
SINCAM010795	ENSMUSP00000001202
SINCAM004120	ENSMUSP00000001240
SINCAM004116	ENSMUSP00000001242
SINCAM001535	ENSMUSP00000001247
SINCAM920934	ENSMUSP00000001253
SINCAM920935	ENSMUSP00000001254
SINCAM012780	ENSMUSP00000001258
SINCAM008166	ENSMUSP00000001304
SINCAM004461	ENSMUSP00000001319
SINCAM014067	ENSMUSP00000001326
SINCAM003873	ENSMUSP00000001339
SINCAM013510	ENSMUSP00000001347
SINCAM008904	ENSMUSP00000001365
SINCAM014533	ENSMUSP00000001384
SINCAM002936	ENSMUSP00000001402
SINCAM002106	ENSMUSP00000001412
SINCAM010264	ENSMUSP00000001415
SINCAM922367	ENSMUSP00000001416
SINCAM922365	ENSMUSP00000001419
SINCAM012884	ENSMUSP00000001456
SINCAM006225	ENSMUSP00000001460
SINCAM013329	ENSMUSP00000001479
SINCAM013330	ENSMUSP00000001480
SINCAM013365	ENSMUSP00000001484
SINCAM923041	ENSMUSP00000001497
SINCAM002209	ENSMUSP00000001507
SINCAM013476	ENSMUSP00000001534
SINCAM008303	ENSMUSP00000001536
SINCAM013386	ENSMUSP00000001547
SINCAM013390	ENSMUSP00000001548
SINCAM006005	ENSMUSP00000001559
SINCAM012326	ENSMUSP00000001562
SINCAM923170	ENSMUSP00000001565
SINCAM009666	ENSMUSP00000001569
SINCAM001143	ENSMUSP00000001583
SINCAM013291	ENSMUSP00000001592
SINCAM013293	ENSMUSP00000001595
SINCAM013296	ENSMUSP00000001599
SINCAM001537	ENSMUSP00000001611
SINCAM010886	ENSMUSP00000001620
SINCAM921697	ENSMUSP00000001652
SINCAM009720	ENSMUSP00000001672
SINCAM005651	ENSMUSP00000001675
SINCAM014084	ENSMUSP00000001699
SINCAM014086	ENSMUSP00000001700
SINCAM014085	ENSMUSP00000001701
SINCAM006707	ENSMUSP00000001703
SINCAM014083	ENSMUSP00000001706
SINCAM014081	ENSMUSP00000001709
SINCAM014082	ENSMUSP00000001711
SINCAM007351	ENSMUSP00000001712
SINCAM007698	ENSMUSP00000001713
SINCAM007611	ENSMUSP00000001715
SINCAM007348	ENSMUSP00000001716
SINCAM010303	ENSMUSP00000001720
SINCAM922060	ENSMUSP00000001722
SINCAM006425	ENSMUSP00000001724
SINCAM002281	ENSMUSP00000001757
SINCAM900110	ENSMUSP00000001792
SINCAM013423	ENSMUSP00000001802
SINCAM002807	ENSMUSP00000001809
SINCAM921038	ENSMUSP00000001812
SINCAM003670	ENSMUSP00000001818
SINCAM009556	ENSMUSP00000001824
SINCAM004670	ENSMUSP00000001825
SINCAM005917	ENSMUSP00000001834
SINCAM005621	ENSMUSP00000001836
SINCAM006711	ENSMUSP00000001872
SINCAM006710	ENSMUSP00000001878
SINCAM004013	ENSMUSP00000001882
SINCAM007824	ENSMUSP00000001920
SINCAM009218	ENSMUSP00000001921
SINCAM003490	ENSMUSP00000001927
SINCAM011645	ENSMUSP00000001950
SINCAM013564	ENSMUSP00000001963
SINCAM013480	ENSMUSP00000001965
SINCAM017971	ENSMUSP00000001974
SINCAM017973	ENSMUSP00000001975
SINCAM015402	ENSMUSP00000001984
SINCAM922141	ENSMUSP00000001989
SINCAM005604	ENSMUSP00000001995
SINCAM013867	ENSMUSP00000002007
SINCAM013883	ENSMUSP00000002008
SINCAM013882	ENSMUSP00000002011
SINCAM013884	ENSMUSP00000002013
SINCAM013569	ENSMUSP00000002043
SINCAM013568	ENSMUSP00000002044
SINCAM013482	ENSMUSP00000002048
SINCAM922666	ENSMUSP00000002063
SINCAM002173	ENSMUSP00000002064
SINCAM013927	ENSMUSP00000002095
SINCAM922742	ENSMUSP00000002099
SINCAM008706	ENSMUSP00000002121
SINCAM008798	ENSMUSP00000002127
SINCAM007700	ENSMUSP00000002133
SINCAM004106	ENSMUSP00000002145
SINCAM007517	ENSMUSP00000002198
SINCAM010559	ENSMUSP00000002275
SINCAM004489	ENSMUSP00000002289
SINCAM001529	ENSMUSP00000002291
SINCAM010115	ENSMUSP00000002292
SINCAM921018	ENSMUSP00000002305
SINCAM012290	ENSMUSP00000002318
SINCAM012292	ENSMUSP00000002320
SINCAM012291	ENSMUSP00000002327
SINCAM900285	ENSMUSP00000002350
SINCAM012710	ENSMUSP00000002360
SINCAM017486	ENSMUSP00000002397
SINCAM012929	ENSMUSP00000002412
SINCAM921182	ENSMUSP00000002436
SINCAM012723	ENSMUSP00000002444
SINCAM012718	ENSMUSP00000002445
SINCAM003046	ENSMUSP00000002456
SINCAM012961	ENSMUSP00000002473
SINCAM005972	ENSMUSP00000002487
SINCAM009213	ENSMUSP00000002502
SINCAM012014	ENSMUSP00000002529
SINCAM920789	ENSMUSP00000002549
SINCAM920708	ENSMUSP00000002551
SINCAM011051	ENSMUSP00000002572
SINCAM001562	ENSMUSP00000002603
SINCAM921485	ENSMUSP00000002625
SINCAM002066	ENSMUSP00000002640
SINCAM013446	ENSMUSP00000002655
SINCAM015104	ENSMUSP00000002683
SINCAM001534	ENSMUSP00000002708
SINCAM010344	ENSMUSP00000002710
SINCAM014489	ENSMUSP00000002733
SINCAM015445	ENSMUSP00000002735
SINCAM008357	ENSMUSP00000002756
SINCAM008274	ENSMUSP00000002765
SINCAM012005	ENSMUSP00000002790
SINCAM003671	ENSMUSP00000002805
SINCAM006694	ENSMUSP00000002808
SINCAM006692	ENSMUSP00000002809
SINCAM014390	ENSMUSP00000002818
SINCAM015316	ENSMUSP00000002825
SINCAM005239	ENSMUSP00000002837
SINCAM008140	ENSMUSP00000002839
SINCAM003683	ENSMUSP00000002840
SINCAM003689	ENSMUSP00000002844
SINCAM003730	ENSMUSP00000002845
SINCAM003882	ENSMUSP00000002846
SINCAM008529	ENSMUSP00000002880
SINCAM002256	ENSMUSP00000002883
SINCAM002257	ENSMUSP00000002885
SINCAM011198	ENSMUSP00000002889
SINCAM011196	ENSMUSP00000002891
SINCAM014531	ENSMUSP00000002902
SINCAM012764	ENSMUSP00000002911
SINCAM012767	ENSMUSP00000002914
SINCAM006524	ENSMUSP00000002923
SINCAM921274	ENSMUSP00000002924
SINCAM011757	ENSMUSP00000002925
SINCAM004215	ENSMUSP00000002926
SINCAM921000	ENSMUSP00000002976
SINCAM009825	ENSMUSP00000002979
SINCAM005955	ENSMUSP00000003017
SINCAM015437	ENSMUSP00000003027
SINCAM922441	ENSMUSP00000003029
SINCAM003706	ENSMUSP00000003035
SINCAM922790	ENSMUSP00000003038
SINCAM014839	ENSMUSP00000003049
SINCAM011047	ENSMUSP00000003100
SINCAM005408	ENSMUSP00000003117
SINCAM012712	ENSMUSP00000003121
SINCAM012811	ENSMUSP00000003123
SINCAM012275	ENSMUSP00000003135
SINCAM013027	ENSMUSP00000003152
SINCAM012893	ENSMUSP00000003154
SINCAM012768	ENSMUSP00000003268
SINCAM017351	ENSMUSP00000003284
SINCAM004758	ENSMUSP00000003310
SINCAM004760	ENSMUSP00000003312
SINCAM007265	ENSMUSP00000003313
SINCAM009155	ENSMUSP00000003318
SINCAM921904	ENSMUSP00000003319
SINCAM009153	ENSMUSP00000003320
SINCAM001688	ENSMUSP00000003345
SINCAM011839	ENSMUSP00000003369
SINCAM011836	ENSMUSP00000003370
SINCAM921149	ENSMUSP00000003386
SINCAM014447	ENSMUSP00000003413
SINCAM012870	ENSMUSP00000003433
SINCAM013117	ENSMUSP00000003434
SINCAM012869	ENSMUSP00000003438
SINCAM014129	ENSMUSP00000003444
SINCAM014130	ENSMUSP00000003445
SINCAM014106	ENSMUSP00000003450
SINCAM014104	ENSMUSP00000003451
SINCAM017279	ENSMUSP00000003493
SINCAM001719	ENSMUSP00000003509
SINCAM014843	ENSMUSP00000003513
SINCAM014786	ENSMUSP00000003521
SINCAM008543	ENSMUSP00000003527
SINCAM004327	ENSMUSP00000003554
SINCAM001495	ENSMUSP00000003572
SINCAM923003	ENSMUSP00000003620
SINCAM007345	ENSMUSP00000003621
SINCAM921461	ENSMUSP00000003622
SINCAM015804	ENSMUSP00000003640
SINCAM921801	ENSMUSP00000003655
SINCAM007515	ENSMUSP00000003677
SINCAM007513	ENSMUSP00000003681
SINCAM008258	ENSMUSP00000003705
SINCAM002048	ENSMUSP00000003717
SINCAM001702	ENSMUSP00000003720
SINCAM010679	ENSMUSP00000003754
SINCAM014381	ENSMUSP00000003759
SINCAM013935	ENSMUSP00000003762
SINCAM006429	ENSMUSP00000003818
SINCAM013945	ENSMUSP00000003826
SINCAM003185	ENSMUSP00000003843
SINCAM015686	ENSMUSP00000003850
SINCAM006880	ENSMUSP00000003870
SINCAM011115	ENSMUSP00000003876
SINCAM014465	ENSMUSP00000003906
SINCAM922922	ENSMUSP00000003910
SINCAM005507	ENSMUSP00000003912
SINCAM010433	ENSMUSP00000003946
SINCAM011571	ENSMUSP00000003964
SINCAM011670	ENSMUSP00000003971
SINCAM012692	ENSMUSP00000004050
SINCAM921275	ENSMUSP00000004054
SINCAM004240	ENSMUSP00000004057
SINCAM006211	ENSMUSP00000004076
SINCAM001178	ENSMUSP00000004094
SINCAM008566	ENSMUSP00000004097
SINCAM003817	ENSMUSP00000004120
SINCAM922502	ENSMUSP00000004134
SINCAM011296	ENSMUSP00000004172
SINCAM011392	ENSMUSP00000004173
SINCAM004656	ENSMUSP00000004200
SINCAM014537	ENSMUSP00000004202
SINCAM014523	ENSMUSP00000004203
SINCAM922867	ENSMUSP00000004206
SINCAM007997	ENSMUSP00000004208
SINCAM007384	ENSMUSP00000004222
SINCAM005792	ENSMUSP00000004281
SINCAM017815	ENSMUSP00000004327
SINCAM004234	ENSMUSP00000004343
SINCAM009571	ENSMUSP00000004375
SINCAM006252	ENSMUSP00000004396
SINCAM000648	ENSMUSP00000004430
SINCAM005640	ENSMUSP00000004470
SINCAM005655	ENSMUSP00000004473
SINCAM009116	ENSMUSP00000004480
SINCAM012990	ENSMUSP00000004494
SINCAM014389	ENSMUSP00000004505
SINCAM014388	ENSMUSP00000004507
SINCAM014385	ENSMUSP00000004508
SINCAM006353	ENSMUSP00000004565
SINCAM006568	ENSMUSP00000004576
SINCAM004706	ENSMUSP00000004622
SINCAM007660	ENSMUSP00000004646
SINCAM014420	ENSMUSP00000004683
SINCAM012917	ENSMUSP00000004684
SINCAM012919	ENSMUSP00000004686
SINCAM004349	ENSMUSP00000004715
SINCAM922722	ENSMUSP00000004732
SINCAM010368	ENSMUSP00000004756
SINCAM004674	ENSMUSP00000004770
SINCAM013530	ENSMUSP00000004774
SINCAM013031	ENSMUSP00000004786
SINCAM014239	ENSMUSP00000004829
SINCAM921432	ENSMUSP00000004868
SINCAM015214	ENSMUSP00000004910
SINCAM008613	ENSMUSP00000004920
SINCAM009445	ENSMUSP00000004936
SINCAM000699	ENSMUSP00000004943
SINCAM011477	ENSMUSP00000004949
SINCAM011058	ENSMUSP00000004955
SINCAM011062	ENSMUSP00000004959
SINCAM004145	ENSMUSP00000004965
SINCAM012214	ENSMUSP00000004985
SINCAM012215	ENSMUSP00000004986
SINCAM009740	ENSMUSP00000004990
SINCAM009490	ENSMUSP00000004994
SINCAM921194	ENSMUSP00000005003
SINCAM012398	ENSMUSP00000005041
SINCAM003894	ENSMUSP00000005053
SINCAM012906	ENSMUSP00000005057
SINCAM012795	ENSMUSP00000005064
SINCAM013107	ENSMUSP00000005066
SINCAM012907	ENSMUSP00000005067
SINCAM013132	ENSMUSP00000005069
SINCAM010672	ENSMUSP00000005073
SINCAM007459	ENSMUSP00000005077
SINCAM005339	ENSMUSP00000005164
SINCAM012494	ENSMUSP00000005173
SINCAM004242	ENSMUSP00000005185
SINCAM008567	ENSMUSP00000005188
SINCAM922211	ENSMUSP00000005218
SINCAM000430	ENSMUSP00000005234
SINCAM002800	ENSMUSP00000005255
SINCAM002801	ENSMUSP00000005256
SINCAM004786	ENSMUSP00000005262
SINCAM004484	ENSMUSP00000005279
SINCAM000524	ENSMUSP00000005352
SINCAM006787	ENSMUSP00000005364
SINCAM004128	ENSMUSP00000005406
SINCAM000687	ENSMUSP00000005431
SINCAM001479	ENSMUSP00000005493
SINCAM921228	ENSMUSP00000005503
SINCAM921227	ENSMUSP00000005504
SINCAM003440	ENSMUSP00000005532
SINCAM017294	ENSMUSP00000005548
SINCAM010166	ENSMUSP00000005592
SINCAM014501	ENSMUSP00000005600
SINCAM014550	ENSMUSP00000005606
SINCAM921702	ENSMUSP00000005611
SINCAM922848	ENSMUSP00000005620
SINCAM005323	ENSMUSP00000005630
SINCAM922242	ENSMUSP00000005647
SINCAM013157	ENSMUSP00000005671
SINCAM002767	ENSMUSP00000005678
SINCAM014868	ENSMUSP00000005705
SINCAM018006	ENSMUSP00000005711
SINCAM014880	ENSMUSP00000005714
SINCAM011526	ENSMUSP00000005749
SINCAM008288	ENSMUSP00000005798
SINCAM014259	ENSMUSP00000005810
SINCAM922376	ENSMUSP00000005815
SINCAM014065	ENSMUSP00000005825
SINCAM014033	ENSMUSP00000005826
SINCAM922217	ENSMUSP00000005829
