ENSCAFP00000000001	SINCAM003135
ENSCAFP00000000006	SINCAM001857
ENSCAFP00000000007	SINCAM001856
ENSCAFP00000000008	SINCAM002276
ENSCAFP00000000010	SINCAM002354
ENSCAFP00000000011	SINCAM002351
ENSCAFP00000000012	SINCAM002350
ENSCAFP00000000013	SINCAM002349
ENSCAFP00000000020	SINCAM002347
ENSCAFP00000000022	SINCAM002346
ENSCAFP00000000026	SINCAM002345
ENSCAFP00000000032	SINCAM002340
ENSCAFP00000000034	SINCAM002338
ENSCAFP00000000037	SINCAM002402
ENSCAFP00000000040	SINCAM002403
ENSCAFP00000000041	SINCAM920775
ENSCAFP00000000042	SINCAM000075
ENSCAFP00000000043	SINCAM002423
ENSCAFP00000000045	SINCAM002422
ENSCAFP00000000046	SINCAM002421
ENSCAFP00000000048	SINCAM002417
ENSCAFP00000000049	SINCAM004561
ENSCAFP00000000060	SINCAM002756
ENSCAFP00000000064	SINCAM002017
ENSCAFP00000000068	SINCAM000098
ENSCAFP00000000074	SINCAM014203
ENSCAFP00000000082	SINCAM922767
ENSCAFP00000000084	SINCAM014204
ENSCAFP00000000088	SINCAM006631
ENSCAFP00000000091	SINCAM001816
ENSCAFP00000000096	SINCAM014205
ENSCAFP00000000100	SINCAM001991
ENSCAFP00000000101	SINCAM001990
ENSCAFP00000000102	SINCAM920726
ENSCAFP00000000106	SINCAM014168
ENSCAFP00000000107	SINCAM001943
ENSCAFP00000000108	SINCAM014169
ENSCAFP00000000109	SINCAM006307
ENSCAFP00000000110	SINCAM920716
ENSCAFP00000000113	SINCAM014114
ENSCAFP00000000114	SINCAM002064
ENSCAFP00000000115	SINCAM922752
ENSCAFP00000000117	SINCAM920714
ENSCAFP00000000119	SINCAM001941
ENSCAFP00000000121	SINCAM921585
ENSCAFP00000000122	SINCAM001940
ENSCAFP00000000123	SINCAM006566
ENSCAFP00000000126	SINCAM920712
ENSCAFP00000000129	SINCAM001389
ENSCAFP00000000133	SINCAM001390
ENSCAFP00000000135	SINCAM001392
ENSCAFP00000000137	SINCAM001393
ENSCAFP00000000140	SINCAM001395
ENSCAFP00000000142	SINCAM001396
ENSCAFP00000000143	SINCAM014113
ENSCAFP00000000145	SINCAM014051
ENSCAFP00000000146	SINCAM012747
ENSCAFP00000000148	SINCAM001398
ENSCAFP00000000152	SINCAM014179
ENSCAFP00000000155	SINCAM014178
ENSCAFP00000000162	SINCAM014036
ENSCAFP00000000164	SINCAM014034
ENSCAFP00000000167	SINCAM014033
ENSCAFP00000000169	SINCAM014031
ENSCAFP00000000179	SINCAM001399
ENSCAFP00000000180	SINCAM012299
ENSCAFP00000000182	SINCAM001401
ENSCAFP00000000186	SINCAM001402
ENSCAFP00000000191	SINCAM001405
ENSCAFP00000000192	SINCAM922773
ENSCAFP00000000198	SINCAM014043
ENSCAFP00000000199	SINCAM001408
ENSCAFP00000000202	SINCAM006780
ENSCAFP00000000205	SINCAM001409
ENSCAFP00000000208	SINCAM922748
ENSCAFP00000000209	SINCAM001410
ENSCAFP00000000211	SINCAM001411
ENSCAFP00000000213	SINCAM001412
ENSCAFP00000000214	SINCAM001415
ENSCAFP00000000218	SINCAM001416
ENSCAFP00000000221	SINCAM921610
ENSCAFP00000000227	SINCAM007680
ENSCAFP00000000228	SINCAM014164
ENSCAFP00000000229	SINCAM013196
ENSCAFP00000000231	SINCAM014167
ENSCAFP00000000235	SINCAM014166
ENSCAFP00000000236	SINCAM001085
ENSCAFP00000000237	SINCAM920645
ENSCAFP00000000241	SINCAM001419
ENSCAFP00000000242	SINCAM001086
ENSCAFP00000000243	SINCAM001420
ENSCAFP00000000245	SINCAM001421
ENSCAFP00000000248	SINCAM001087
ENSCAFP00000000252	SINCAM920827
ENSCAFP00000000253	SINCAM002757
ENSCAFP00000000256	SINCAM002760
ENSCAFP00000000258	SINCAM001089
ENSCAFP00000000263	SINCAM003133
ENSCAFP00000000264	SINCAM003132
ENSCAFP00000000266	SINCAM014095
ENSCAFP00000000270	SINCAM921120
ENSCAFP00000000278	SINCAM001090
ENSCAFP00000000282	SINCAM014093
ENSCAFP00000000283	SINCAM003281
ENSCAFP00000000290	SINCAM001093
ENSCAFP00000000293	SINCAM001094
ENSCAFP00000000294	SINCAM920440
ENSCAFP00000000296	SINCAM003282
ENSCAFP00000000297	SINCAM012785
ENSCAFP00000000299	SINCAM001096
ENSCAFP00000000300	SINCAM003283
ENSCAFP00000000301	SINCAM001098
ENSCAFP00000000305	SINCAM003284
ENSCAFP00000000309	SINCAM003285
ENSCAFP00000000311	SINCAM922764
ENSCAFP00000000313	SINCAM001099
ENSCAFP00000000318	SINCAM012965
ENSCAFP00000000320	SINCAM003288
ENSCAFP00000000324	SINCAM001102
ENSCAFP00000000327	SINCAM003289
ENSCAFP00000000330	SINCAM002573
ENSCAFP00000000331	SINCAM014385
ENSCAFP00000000332	SINCAM014098
ENSCAFP00000000335	SINCAM014101
ENSCAFP00000000339	SINCAM003292
ENSCAFP00000000342	SINCAM011114
ENSCAFP00000000344	SINCAM003293
ENSCAFP00000000345	SINCAM921121
ENSCAFP00000000346	SINCAM000428
ENSCAFP00000000353	SINCAM014102
ENSCAFP00000000354	SINCAM010863
ENSCAFP00000000360	SINCAM922334
ENSCAFP00000000361	SINCAM014218
ENSCAFP00000000362	SINCAM003297
ENSCAFP00000000364	SINCAM003298
ENSCAFP00000000365	SINCAM003299
ENSCAFP00000000366	SINCAM014219
ENSCAFP00000000368	SINCAM003300
ENSCAFP00000000375	SINCAM002080
ENSCAFP00000000376	SINCAM014220
ENSCAFP00000000378	SINCAM003302
ENSCAFP00000000380	SINCAM921124
ENSCAFP00000000383	SINCAM003304
ENSCAFP00000000386	SINCAM014527
ENSCAFP00000000388	SINCAM008878
ENSCAFP00000000398	SINCAM922746
ENSCAFP00000000400	SINCAM002860
ENSCAFP00000000401	SINCAM002861
ENSCAFP00000000402	SINCAM014040
ENSCAFP00000000403	SINCAM002862
ENSCAFP00000000406	SINCAM014037
ENSCAFP00000000407	SINCAM014038
ENSCAFP00000000408	SINCAM921680
ENSCAFP00000000410	SINCAM002863
ENSCAFP00000000413	SINCAM002865
ENSCAFP00000000416	SINCAM002866
ENSCAFP00000000417	SINCAM002870
ENSCAFP00000000419	SINCAM002867
ENSCAFP00000000421	SINCAM014063
ENSCAFP00000000422	SINCAM002871
ENSCAFP00000000425	SINCAM002872
ENSCAFP00000000428	SINCAM014064
ENSCAFP00000000430	SINCAM002886
ENSCAFP00000000433	SINCAM921066
ENSCAFP00000000435	SINCAM005722
ENSCAFP00000000438	SINCAM921065
ENSCAFP00000000441	SINCAM005721
ENSCAFP00000000446	SINCAM003583
ENSCAFP00000000450	SINCAM005720
ENSCAFP00000000458	SINCAM921164
ENSCAFP00000000460	SINCAM016661
ENSCAFP00000000462	SINCAM010062
ENSCAFP00000000468	SINCAM921166
ENSCAFP00000000471	SINCAM010056
ENSCAFP00000000473	SINCAM005718
ENSCAFP00000000475	SINCAM005717
ENSCAFP00000000477	SINCAM922045
ENSCAFP00000000479	SINCAM003564
ENSCAFP00000000480	SINCAM005716
ENSCAFP00000000486	SINCAM003566
ENSCAFP00000000503	SINCAM010281
ENSCAFP00000000504	SINCAM920972
ENSCAFP00000000505	SINCAM920971
ENSCAFP00000000511	SINCAM922374
ENSCAFP00000000512	SINCAM922830
ENSCAFP00000000514	SINCAM005777
ENSCAFP00000000516	SINCAM010284
ENSCAFP00000000518	SINCAM010285
ENSCAFP00000000523	SINCAM921161
ENSCAFP00000000525	SINCAM921162
ENSCAFP00000000527	SINCAM005785
ENSCAFP00000000528	SINCAM003136
ENSCAFP00000000532	SINCAM921163
ENSCAFP00000000535	SINCAM005786
ENSCAFP00000000539	SINCAM922730
ENSCAFP00000000540	SINCAM005787
ENSCAFP00000000544	SINCAM003138
ENSCAFP00000000548	SINCAM921150
ENSCAFP00000000550	SINCAM003573
ENSCAFP00000000554	SINCAM005789
ENSCAFP00000000564	SINCAM015712
ENSCAFP00000000567	SINCAM003570
ENSCAFP00000000571	SINCAM003603
ENSCAFP00000000573	SINCAM003604
ENSCAFP00000000577	SINCAM016021
ENSCAFP00000000578	SINCAM003606
ENSCAFP00000000579	SINCAM922332
ENSCAFP00000000583	SINCAM003607
ENSCAFP00000000584	SINCAM005790
ENSCAFP00000000587	SINCAM005792
ENSCAFP00000000588	SINCAM920987
ENSCAFP00000000590	SINCAM016024
ENSCAFP00000000592	SINCAM009194
ENSCAFP00000000594	SINCAM005794
ENSCAFP00000000596	SINCAM012099
ENSCAFP00000000601	SINCAM003608
ENSCAFP00000000604	SINCAM005796
ENSCAFP00000000608	SINCAM005733
ENSCAFP00000000609	SINCAM003609
ENSCAFP00000000611	SINCAM003610
ENSCAFP00000000614	SINCAM003611
ENSCAFP00000000616	SINCAM005735
ENSCAFP00000000618	SINCAM003612
ENSCAFP00000000621	SINCAM003613
ENSCAFP00000000622	SINCAM005737
ENSCAFP00000000624	SINCAM003614
ENSCAFP00000000625	SINCAM005738
ENSCAFP00000000628	SINCAM005739
ENSCAFP00000000629	SINCAM922959
ENSCAFP00000000631	SINCAM920979
ENSCAFP00000000632	SINCAM005741
ENSCAFP00000000636	SINCAM005742
ENSCAFP00000000641	SINCAM015764
ENSCAFP00000000644	SINCAM017988
ENSCAFP00000000645	SINCAM005744
ENSCAFP00000000650	SINCAM009666
ENSCAFP00000000661	SINCAM920980
ENSCAFP00000000662	SINCAM922331
ENSCAFP00000000665	SINCAM920981
ENSCAFP00000000667	SINCAM005748
ENSCAFP00000000671	SINCAM923170
ENSCAFP00000000672	SINCAM005750
ENSCAFP00000000673	SINCAM001649
ENSCAFP00000000674	SINCAM920982
ENSCAFP00000000675	SINCAM920983
ENSCAFP00000000678	SINCAM005752
ENSCAFP00000000679	SINCAM002705
ENSCAFP00000000683	SINCAM005753
ENSCAFP00000000688	SINCAM009937
ENSCAFP00000000694	SINCAM002702
ENSCAFP00000000696	SINCAM005754
ENSCAFP00000000699	SINCAM005755
ENSCAFP00000000701	SINCAM003615
ENSCAFP00000000704	SINCAM920969
ENSCAFP00000000709	SINCAM007774
ENSCAFP00000000711	SINCAM002699
ENSCAFP00000000712	SINCAM010288
ENSCAFP00000000715	SINCAM920824
ENSCAFP00000000717	SINCAM003047
ENSCAFP00000000718	SINCAM922535
ENSCAFP00000000722	SINCAM010706
ENSCAFP00000000731	SINCAM920588
ENSCAFP00000000733	SINCAM007744
ENSCAFP00000000734	SINCAM900256
ENSCAFP00000000737	SINCAM000227
ENSCAFP00000000741	SINCAM900254
ENSCAFP00000000746	SINCAM002696
ENSCAFP00000000751	SINCAM005679
ENSCAFP00000000752	SINCAM900253
ENSCAFP00000000760	SINCAM002874
ENSCAFP00000000762	SINCAM002875
ENSCAFP00000000767	SINCAM920808
ENSCAFP00000000768	SINCAM002876
ENSCAFP00000000769	SINCAM002877
ENSCAFP00000000774	SINCAM001079
ENSCAFP00000000775	SINCAM002878
ENSCAFP00000000777	SINCAM002578
ENSCAFP00000000787	SINCAM001548
ENSCAFP00000000792	SINCAM006241
ENSCAFP00000000796	SINCAM006257
ENSCAFP00000000798	SINCAM921056
ENSCAFP00000000799	SINCAM001078
ENSCAFP00000000803	SINCAM006243
ENSCAFP00000000804	SINCAM003902
ENSCAFP00000000806	SINCAM006245
ENSCAFP00000000807	SINCAM001077
ENSCAFP00000000810	SINCAM002807
ENSCAFP00000000811	SINCAM006256
ENSCAFP00000000814	SINCAM003900
ENSCAFP00000000817	SINCAM003899
ENSCAFP00000000820	SINCAM002989
ENSCAFP00000000821	SINCAM008893
ENSCAFP00000000823	SINCAM001076
ENSCAFP00000000826	SINCAM001075
ENSCAFP00000000827	SINCAM002443
ENSCAFP00000000831	SINCAM001073
ENSCAFP00000000833	SINCAM920586
ENSCAFP00000000844	SINCAM003898
ENSCAFP00000000845	SINCAM922989
ENSCAFP00000000846	SINCAM014686
ENSCAFP00000000851	SINCAM006255
ENSCAFP00000000858	SINCAM017524
ENSCAFP00000000859	SINCAM003895
ENSCAFP00000000866	SINCAM006258
ENSCAFP00000000867	SINCAM001008
ENSCAFP00000000870	SINCAM003894
ENSCAFP00000000877	SINCAM003893
ENSCAFP00000000878	SINCAM900217
ENSCAFP00000000879	SINCAM922890
ENSCAFP00000000880	SINCAM900215
ENSCAFP00000000884	SINCAM005828
ENSCAFP00000000887	SINCAM921182
ENSCAFP00000000889	SINCAM006260
ENSCAFP00000000899	SINCAM015761
ENSCAFP00000000902	SINCAM002446
ENSCAFP00000000903	SINCAM014625
ENSCAFP00000000906	SINCAM900214
ENSCAFP00000000907	SINCAM002448
ENSCAFP00000000914	SINCAM921181
ENSCAFP00000000915	SINCAM003430
ENSCAFP00000000918	SINCAM002997
ENSCAFP00000000922	SINCAM003429
ENSCAFP00000000924	SINCAM002401
ENSCAFP00000000925	SINCAM003428
ENSCAFP00000000928	SINCAM921763
ENSCAFP00000000929	SINCAM003426
ENSCAFP00000000937	SINCAM003425
ENSCAFP00000000938	SINCAM016594
ENSCAFP00000000941	SINCAM003424
ENSCAFP00000000945	SINCAM002399
ENSCAFP00000000948	SINCAM003422
ENSCAFP00000000950	SINCAM002396
