SINCAM921321	ENSMODP00000000002
SINCAM004986	ENSMODP00000000005
SINCAM922514	ENSMODP00000000007
SINCAM921322	ENSMODP00000000009
SINCAM007078	ENSMODP00000000026
SINCAM921676	ENSMODP00000000030
SINCAM000476	ENSMODP00000000032
SINCAM007076	ENSMODP00000000033
SINCAM920764	ENSMODP00000000035
SINCAM002271	ENSMODP00000000037
SINCAM000289	ENSMODP00000000038
SINCAM004774	ENSMODP00000000039
SINCAM004983	ENSMODP00000000050
SINCAM000290	ENSMODP00000000052
SINCAM008399	ENSMODP00000000056
SINCAM921409	ENSMODP00000000062
SINCAM004980	ENSMODP00000000069
SINCAM002272	ENSMODP00000000071
SINCAM007080	ENSMODP00000000079
SINCAM000178	ENSMODP00000000081
SINCAM921407	ENSMODP00000000087
SINCAM004976	ENSMODP00000000090
SINCAM002274	ENSMODP00000000091
SINCAM000291	ENSMODP00000000092
SINCAM007081	ENSMODP00000000094
SINCAM000292	ENSMODP00000000098
SINCAM007082	ENSMODP00000000102
SINCAM009920	ENSMODP00000000103
SINCAM921359	ENSMODP00000000105
SINCAM921856	ENSMODP00000000108
SINCAM004650	ENSMODP00000000110
SINCAM008408	ENSMODP00000000113
SINCAM009921	ENSMODP00000000114
SINCAM006344	ENSMODP00000000116
SINCAM008402	ENSMODP00000000120
SINCAM000298	ENSMODP00000000124
SINCAM011408	ENSMODP00000000130
SINCAM011407	ENSMODP00000000132
SINCAM010907	ENSMODP00000000133
SINCAM004477	ENSMODP00000000134
SINCAM008136	ENSMODP00000000135
SINCAM008404	ENSMODP00000000136
SINCAM000301	ENSMODP00000000137
SINCAM009508	ENSMODP00000000138
SINCAM921857	ENSMODP00000000142
SINCAM011406	ENSMODP00000000143
SINCAM004653	ENSMODP00000000144
SINCAM000473	ENSMODP00000000146
SINCAM920476	ENSMODP00000000150
SINCAM004970	ENSMODP00000000153
SINCAM008458	ENSMODP00000000154
SINCAM008457	ENSMODP00000000160
SINCAM007084	ENSMODP00000000163
SINCAM922029	ENSMODP00000000167
SINCAM921545	ENSMODP00000000168
SINCAM009923	ENSMODP00000000171
SINCAM007086	ENSMODP00000000172
SINCAM008456	ENSMODP00000000174
SINCAM006360	ENSMODP00000000175
SINCAM000472	ENSMODP00000000178
SINCAM009712	ENSMODP00000000179
SINCAM921682	ENSMODP00000000182
SINCAM006990	ENSMODP00000000185
SINCAM920477	ENSMODP00000000186
SINCAM004655	ENSMODP00000000187
SINCAM011160	ENSMODP00000000188
SINCAM008450	ENSMODP00000000191
SINCAM922815	ENSMODP00000000192
SINCAM921831	ENSMODP00000000193
SINCAM013669	ENSMODP00000000194
SINCAM004656	ENSMODP00000000195
SINCAM000306	ENSMODP00000000197
SINCAM004478	ENSMODP00000000199
SINCAM011938	ENSMODP00000000202
SINCAM011410	ENSMODP00000000204
SINCAM005748	ENSMODP00000000207
SINCAM004657	ENSMODP00000000209
SINCAM012329	ENSMODP00000000210
SINCAM012557	ENSMODP00000000213
SINCAM009711	ENSMODP00000000215
SINCAM001338	ENSMODP00000000216
SINCAM008449	ENSMODP00000000217
SINCAM011117	ENSMODP00000000222
SINCAM011125	ENSMODP00000000226
SINCAM001676	ENSMODP00000000229
SINCAM008453	ENSMODP00000000235
SINCAM011942	ENSMODP00000000237
SINCAM009710	ENSMODP00000000241
SINCAM006919	ENSMODP00000000243
SINCAM004481	ENSMODP00000000245
SINCAM008388	ENSMODP00000000251
SINCAM011124	ENSMODP00000000253
SINCAM011948	ENSMODP00000000254
